city,tier,model,q,coverage,width
bogota,scarce,chronos,17.992748260498047,0.9226190476190477,35.985496520996094
bogota,scarce,chronos_cov,16.66506949018038,0.9583333333333334,33.33013898036076
bogota,scarce,nas_gru,15.916806697845459,0.9404761904761905,31.833613395690918
delhi,scarce,seasonal_naive,194.3684210526316,0.8869047619047619,388.7368421052632
delhi,scarce,lgbm_direct,188.01261674855294,0.9642857142857143,376.0252334971059
delhi,scarce,chronos,155.78953552246094,0.9226190476190477,311.5790710449219
delhi,scarce,chronos_cov,154.98735408687872,0.9226190476190477,309.97470817375745
delhi,scarce,nas_gru,143.1645965576172,0.8928571428571429,286.3291931152344
dhaka,scarce,seasonal_naive,145.0,0.9345238095238095,290.0
dhaka,scarce,lgbm_direct,78.71027702989755,0.9226190476190477,157.4205540597951
dhaka,scarce,chronos,77.2939682006836,0.9226190476190477,154.5879364013672
dhaka,scarce,chronos_cov,76.39559617622368,0.8988095238095238,152.79119235244735
dhaka,scarce,nas_gru,80.66849517822266,0.9345238095238095,161.3369903564453
hanoi,scarce,seasonal_naive,26.0,0.7261904761904762,52.0
hanoi,scarce,lgbm_direct,12.786006026515196,0.6666666666666666,25.57201205303039
hanoi,scarce,chronos,13.118986129760742,0.7261904761904762,26.237972259521484
hanoi,scarce,chronos_cov,26.10565787363592,0.9107142857142857,52.21131574727184
hanoi,scarce,nas_gru,14.192266464233398,0.7083333333333334,28.384532928466797
jakarta,scarce,seasonal_naive,45.0,0.9523809523809523,90.0
jakarta,scarce,lgbm_direct,30.811606932552664,0.9821428571428571,61.62321386510533
jakarta,scarce,chronos,35.51665496826172,0.9642857142857143,71.03330993652344
jakarta,scarce,chronos_cov,32.53317571212155,0.9583333333333334,65.0663514242431
jakarta,scarce,nas_gru,30.81464385986328,0.9821428571428571,61.62928771972656
kampala,scarce,seasonal_naive,60.0,0.9047619047619048,120.0
kampala,scarce,lgbm_direct,36.15732493839175,0.8452380952380952,72.3146498767835
kampala,scarce,chronos,42.73895263671875,0.9285714285714286,85.4779052734375
kampala,scarce,chronos_cov,36.667564652112524,0.8928571428571429,73.33512930422505
kampala,scarce,nas_gru,45.58180236816406,0.9404761904761905,91.16360473632812
karachi,scarce,seasonal_naive,21.0,0.9464285714285714,42.0
karachi,scarce,lgbm_direct,18.884631395864055,0.9761904761904762,37.76926279172811
karachi,scarce,chronos,14.263833999633789,0.9285714285714286,28.527667999267578
karachi,scarce,chronos_cov,21.715288139085253,0.9880952380952381,43.430576278170506
karachi,scarce,nas_gru,19.56215476989746,0.9880952380952381,39.12430953979492
krakow,rich,seasonal_naive,78.39999999999999,1.0,156.79999999999998
krakow,rich,lgbm_direct,24.489716334270128,0.9464285714285714,48.979432668540255
krakow,rich,chronos,36.47276153564453,0.9464285714285714,72.94552307128906
krakow,rich,chronos_cov,29.865079057849933,0.9464285714285714,59.730158115699865
krakow,rich,nas_gru,33.90881576538086,0.9642857142857143,67.81763153076172
lagos,scarce,seasonal_naive,15.7,0.9285714285714286,31.4
lagos,scarce,lgbm_direct,11.586671827810914,0.9285714285714286,23.173343655621828
lagos,scarce,chronos,12.566339874267577,0.9107142857142857,25.132679748535153
lagos,scarce,chronos_cov,10.472179691672322,0.9226190476190477,20.944359383344644
lagos,scarce,nas_gru,10.08551025390625,0.8809523809523809,20.1710205078125
lahore,scarce,seasonal_naive,208.0,0.9404761904761905,416.0
lahore,scarce,lgbm_direct,142.01959348699603,0.9761904761904762,284.03918697399206
lahore,scarce,chronos,181.01296997070312,1.0,362.02593994140625
lahore,scarce,chronos_cov,150.55229448841078,1.0,301.10458897682156
lahore,scarce,nas_gru,188.2372589111328,0.9880952380952381,376.4745178222656
lima,scarce,seasonal_naive,34.400000000000006,0.9642857142857143,68.80000000000001
lima,scarce,lgbm_direct,25.551268028912155,0.9583333333333334,51.10253605782431
lima,scarce,chronos,30.70961990356446,0.9821428571428571,61.41923980712892
lima,scarce,chronos_cov,24.560494978579662,0.9642857142857143,49.120989957159324
lima,scarce,nas_gru,26.206530761718753,0.9642857142857143,52.413061523437506
los_angeles,rich,seasonal_naive,9.7,0.8690476190476191,19.4
los_angeles,rich,lgbm_direct,8.30234563046941,0.9166666666666666,16.60469126093882
los_angeles,rich,chronos,8.904374504089354,0.9464285714285714,17.808749008178708
los_angeles,rich,chronos_cov,7.4559108249777655,0.875,14.911821649955531
los_angeles,rich,nas_gru,11.755176544189453,0.9702380952380952,23.510353088378906
madrid,rich,seasonal_naive,15.0,0.9821428571428571,30.0
madrid,rich,lgbm_direct,10.812735638933965,0.9940476190476191,21.62547127786793
madrid,rich,chronos,8.946325302124023,0.9107142857142857,17.892650604248047
madrid,rich,chronos_cov,8.361784591012578,0.9642857142857143,16.723569182025155
madrid,rich,nas_gru,9.807441393534344,0.9821428571428571,19.614882787068687
