city,model_a,model_b,dm_stat,p_value,mean_loss_diff,better,significant_5pct,p_value_fdr,significant_5pct_fdr
bogota,chronos,nas_gru,2.1693813630118006,0.03170618711233194,1.2827114479409323,nas_gru,True,0.18389588525152525,False
bogota,lgbm_direct,chronos_cov,-0.7902942727631037,0.430664547666037,-0.8080811271040732,lgbm_direct,False,0.6244635941157537,False
bogota,lgbm_direct,nas_gru,1.2885926530151133,0.19962062171007133,0.47740399117025667,nas_gru,False,0.5262725481447336,False
bogota,chronos_cov,nas_gru,1.2334446253887676,0.21943350998891803,1.2854851182743299,nas_gru,False,0.6193891820545576,False
delhi,seasonal_naive,chronos,4.699796502556144,6.060775118826897e-06,35.86069844878742,chronos,True,8.74825412787523e-05,True
delhi,seasonal_naive,lgbm_direct,5.88166472239974,2.7511956636248032e-08,38.66551177029692,lgbm_direct,True,7.978467424511929e-07,True
delhi,seasonal_naive,chronos_cov,2.9315291123145557,0.003928558628055183,31.115651209637424,chronos_cov,True,0.022785640042720063,True
delhi,seasonal_naive,nas_gru,4.314633962345706,2.965623407562986e-05,28.637795430259853,nas_gru,True,0.0005787362600681069,True
delhi,chronos,lgbm_direct,0.6542441918187483,0.5140053073006705,2.8048133215095143,lgbm_direct,False,0.7828817961804702,False
delhi,chronos,chronos_cov,-0.7010540079929699,0.4844085385366931,-4.745047239149987,chronos,False,0.7314616163588854,False
delhi,chronos,nas_gru,-1.3904445730213169,0.1665541423438938,-7.2229030185275604,chronos,False,0.5197095186915621,False
delhi,lgbm_direct,chronos_cov,-0.9251175224453375,0.35646332218333865,-7.549860560659501,lgbm_direct,False,0.6119536133036645,False
delhi,lgbm_direct,nas_gru,-1.755313614161475,0.08134706959317556,-10.027716340037074,lgbm_direct,False,0.3762235353454479,False
delhi,chronos_cov,nas_gru,-0.3698740602066523,0.7120235352912678,-2.4778557793775735,chronos_cov,False,0.860361771810282,False
dhaka,seasonal_naive,chronos,2.6192463537434008,0.00976281926796837,13.355408747990927,chronos,True,0.028312175877108277,True
dhaka,seasonal_naive,lgbm_direct,1.317788504263222,0.18968169468512644,9.79854926968541,lgbm_direct,False,0.26445636148341717,False
dhaka,seasonal_naive,chronos_cov,1.716500326383666,0.0882358198237777,9.73057524247583,chronos_cov,False,0.17058925165930358,False
dhaka,seasonal_naive,nas_gru,1.9092850191638508,0.05822829417226308,11.125301864412096,nas_gru,False,0.10553878318722683,False
dhaka,chronos,lgbm_direct,-0.7644829214403165,0.4458391879247582,-3.556859478305516,chronos,False,0.7828817961804702,False
dhaka,chronos,chronos_cov,-1.8395546374804743,0.0679073766288319,-3.6248335055150958,chronos,False,0.21667874353229372,False
dhaka,chronos,nas_gru,-1.0011079780677046,0.31846561802767476,-2.2301068835788302,chronos,False,0.5772189326751604,False
dhaka,lgbm_direct,chronos_cov,-0.015847067370090843,0.9873784872118483,-0.06797402720958019,lgbm_direct,False,0.9873784872118483,False
dhaka,lgbm_direct,nas_gru,0.4098996211580591,0.6824929883976427,1.3267525947266856,nas_gru,False,0.9135730352678887,False
dhaka,chronos_cov,nas_gru,0.4595642933998004,0.6465268854328702,1.3947266219362655,nas_gru,False,0.8444941676147153,False
hanoi,seasonal_naive,chronos,2.8025638940129016,0.005773476227801384,9.117723398738438,chronos,True,0.020928851325780016,True
hanoi,seasonal_naive,lgbm_direct,2.5184634558934063,0.01288785493653899,8.47732491162965,lgbm_direct,True,0.0415275325732923,True
hanoi,seasonal_naive,chronos_cov,2.1437491164209326,0.03374431567190478,9.434014664092636,chronos_cov,True,0.08306394636652994,False
hanoi,seasonal_naive,nas_gru,2.38356457866544,0.018459165491679263,9.085395336151123,nas_gru,True,0.048665072659881695,True
hanoi,chronos,lgbm_direct,-0.36876954533935735,0.712844909142164,-0.6403984871087887,chronos,False,0.8719072169964844,False
hanoi,chronos,chronos_cov,0.13701747037631012,0.8912097087577096,0.3162912653541993,chronos_cov,False,0.9572252427397622,False
hanoi,chronos,nas_gru,-0.02275337631359344,0.9818787176618871,-0.03232806258731418,chronos,False,0.9818787176618871,False
