city,tier,variable,lead_day,lead_hours_mid,n,mae,rmse,bias,sd,err_ar1,actual_sd
madrid,rich,wind_speed_10m,1,36,6696,1.3255824372759857,1.9279731187118527,0.2291069295101553,1.91431198118957,0.5636993096779808,3.7484894026545676
madrid,rich,wind_speed_10m,2,60,6696,1.6412485065710871,2.348704490512055,0.27529868578255673,2.332514398103019,0.6518050131976802,3.7484894026545676
madrid,rich,wind_speed_10m,3,84,6696,1.8836469534050182,2.6769701819106446,0.22077359617682202,2.667850890524031,0.691295105917314,3.7484894026545676
madrid,rich,wind_direction_10m,1,36,6696,20.64426523297491,35.62108516711242,1.1771206690561529,35.60163051621593,0.31151819514884144,104.73410527400536
madrid,rich,wind_direction_10m,2,60,6696,25.64068100358423,42.75809257072558,1.10752688172043,42.743746495750756,0.38329528736351565,104.73410527400536
madrid,rich,wind_direction_10m,3,84,6696,30.655465949820787,48.528983875470374,0.8340800477897252,48.52181557258077,0.42396829791094887,104.73410527400536
madrid,rich,precipitation,1,36,6696,0.04214456391875747,0.20649547771755603,-0.0020609318996415763,0.20648519287713274,0.4015584742251976,0.2163542042647426
madrid,rich,precipitation,2,60,6696,0.051433691756272396,0.2843855645824719,0.007616487455197133,0.284283552921614,0.44366776196774105,0.2163542042647426
madrid,rich,precipitation,3,84,6696,0.05216547192353645,0.23522339974952575,0.000224014336917563,0.23522329307979273,0.4982316158191857,0.2163542042647426
madrid,rich,cloud_cover,1,36,6696,16.548536439665472,26.957484004392413,1.2579151732377538,26.928119007164447,0.5035775954023389,39.341558062940415
madrid,rich,cloud_cover,2,60,6696,19.97804659498208,31.31167510067952,1.0655615292712066,31.293538889647028,0.5889018469361321,39.341558062940415
madrid,rich,cloud_cover,3,84,6696,22.566308243727597,34.4909992934108,2.106332138590203,34.42662337755486,0.645898601493394,39.341558062940415
madrid,rich,shortwave_radiation,1,36,6696,15.746863799283155,39.47804427386654,-2.095131421744325,39.422409921451866,0.6223930552506521,292.0405830553433
madrid,rich,shortwave_radiation,2,60,6696,19.24611708482676,48.16752240933473,-1.3930704898446833,48.1473734451225,0.6842896773394995,292.0405830553433
madrid,rich,shortwave_radiation,3,84,6696,21.78942652329749,51.65583479934483,-2.120071684587814,51.612310206668845,0.7012255049845578,292.0405830553433
madrid,rich,temperature_2m,1,36,6696,0.5421744324970131,0.7527190853866907,-0.054629629629629625,0.7507340574876736,0.8277331244113336,9.477884827188971
madrid,rich,temperature_2m,2,60,6696,0.7130675029868578,0.9845513688220957,-0.02940561529271208,0.9841121418002723,0.8615517905012979,9.477884827188971
madrid,rich,temperature_2m,3,84,6696,0.8749253285543608,1.17708291702343,-0.023879928315412177,1.1768406615052174,0.8853793405126319,9.477884827188971
manila,scarce,relative_humidity_2m,1,36,11040,6.304981884057971,8.16379533965827,0.9095108695652174,8.112973827516566,0.9057954271159523,13.868730344240438
manila,scarce,relative_humidity_2m,2,60,11040,6.667481884057971,8.563927337925945,1.1365036231884058,8.48818066276602,0.910393825982876,13.868730344240438
manila,scarce,relative_humidity_2m,3,84,11040,6.90036231884058,8.820944278874824,1.0583333333333333,8.757224932966496,0.9135140020045627,13.868730344240438
manila,scarce,surface_pressure,1,36,11040,0.4091757246376814,0.5242290751078251,-0.09874094202898526,0.5148459474013896,0.7934270507795965,2.8759800814182332
manila,scarce,surface_pressure,2,60,11040,0.49841485507246375,0.6533504785535,-0.14024456521739115,0.6381209209492136,0.86510162754521,2.8759800814182332
manila,scarce,surface_pressure,3,84,11040,0.5672101449275361,0.772714019881702,-0.06606884057970977,0.7698843191195623,0.902909751608092,2.8759800814182332
manila,scarce,wind_speed_10m,1,36,11040,3.449248188405797,4.6902059339541315,-0.2640851449275362,4.682765287640109,0.8252855197397977,5.4169607646321225
manila,scarce,wind_speed_10m,2,60,11040,3.462400362318841,4.663676222230388,-0.3928532608695652,4.647100410064458,0.8228196837524008,5.4169607646321225
manila,scarce,wind_speed_10m,3,84,11040,3.5294293478260865,4.6952742777689,-0.5528170289855073,4.662616634030928,0.8140765795120348,5.4169607646321225
manila,scarce,wind_direction_10m,1,36,11040,52.45742753623188,71.66512173933037,-1.656340579710145,71.64597832256217,0.39514014627632316,107.43276739190411
manila,scarce,wind_direction_10m,2,60,11040,54.97617753623189,73.77978948842645,-4.473460144927536,73.64404586447071,0.3921500968954437,107.43276739190411
