city,tier,model,n_hours,MAE,RMSE,MASE,nRMSE,RMSE_pct_mean,usd_per_1k
mexico_city,rich,chronos_cov,3371,6.381279036068392,8.195336595036615,0.5687742959080151,1.0795612025052743,57.74817949639035,3.250193576402832e-05
mumbai,scarce,seasonal_naive,3004,29.746517602767604,39.08395486815559,1.851110907063133,1.660834090877805,41.17622162971551,5.792822203484657e-10
mumbai,scarce,nas_gru,3004,,,,,,4.96246529009012e-07
mumbai,scarce,chronos,3004,21.922734166957714,27.8761611950741,1.3642407784004051,1.1845699595080124,29.368445323051667,2.1520564224475593e-05
nairobi,scarce,seasonal_naive,13576,6.858796296296296,9.064795899045826,1.0584879834688288,1.4698513386724514,41.2296465401958,4.950223194976354e-10
nairobi,scarce,lgbm_direct,13576,4.337319332086414,6.078715647842653,0.6693594903758295,0.9856601772281703,27.64798020496974,2.1578156454308086e-05
nairobi,scarce,nas_gru,13576,4.365180108282301,6.1158984089307795,0.673659121905838,0.9916893401315153,27.817099522616306,3.3388541952364094e-07
nairobi,scarce,chronos,13576,4.114511456754473,5.707195637029191,0.6349745271150846,0.9254184253653124,25.958186093878822,1.8911666667109886e-05
nairobi,scarce,chronos_cov,13576,3.891236252568928,5.689330394000765,0.6005174430397686,0.9225215866859325,25.876929145170884,2.8941269098747093e-05
new_york,rich,seasonal_naive,13421,2.760416666666667,3.9866704988833312,0.6647100256368327,1.2693166034393732,51.65846772601455,4.897560756944585e-10
new_york,rich,lgbm_direct,13421,1.9817018517885967,2.8624583161887003,0.4771950208145957,0.9113785221048833,37.091154281577694,2.243721120105504e-05
new_york,rich,nas_gru,13421,2.6816456036435232,3.4255636609589892,0.6457419053694017,1.0906657152156722,44.38775912697692,6.68208335304775e-07
new_york,rich,chronos,13421,1.8584480977720683,2.7683997241679763,0.44751544128535947,0.8814311932294531,35.872362123655954,5.7893815962112665e-05
new_york,rich,chronos_cov,13421,2.168140699363239,2.9139744404555197,0.5220896096089355,0.9277807484476513,37.75868977104246,2.540905207651021e-05
