city,tier,model,seed,n_hours,MAE,RMSE,MASE,nRMSE,RMSE_pct_mean,usd_per_1k,measured_j_per_1k,measured_usd_per_1k,measured_cpu_j_per_1k,measured_gpu_j_per_1k,energy_source,n_params
krakow,rich,lgbm_direct,,9344,1.4582300629512288,1.8892331351396374,0.5664180032357948,0.7774557394065094,140.08731795062192,1.3817852342105685e-05,,,,,tdp_proxy,0
krakow,rich,chronos,,9344,1.3851971651117008,1.955215176073621,0.5380499499252844,0.8046086171894248,144.9799100693107,2.68262361290302e-05,,,,,tdp_proxy,47718016
krakow,rich,chronos_cov,,9344,1.7745719099836823,2.1672488810592707,0.6892941679017528,0.891864561319653,160.70228572221163,3.3988147554029834e-05,,,,,tdp_proxy,47718016
krakow,rich,timesfm,,9344,1.5000214432676633,1.9888414802989696,0.5826509631731283,0.8184464875553257,147.4733126483273,0.0001857719791829974,,,,,tdp_proxy,231289280
krakow,rich,timesfm_cov,,9344,1.8474506500004004,2.2171848459330317,0.7176023419323075,0.9124141704556572,164.40505551717638,0.00019684302603814604,,,,,tdp_proxy,231289280
lagos,scarce,seasonal_naive,,3378,0.9333333333333331,1.1919288755812754,1.1560425991665377,0.8971766999018145,4.602041990661294,4.765919988535138e-10,,,,,tdp_proxy,0
lagos,scarce,lgbm_direct,,3378,0.46892017426259297,0.665994454730982,0.5808125325601649,0.5013006390646061,2.5714071611234823,1.3231249914126778e-05,,,,,tdp_proxy,0
lagos,scarce,chronos,,3378,0.4827833943896821,0.7282405152431941,0.5979837536621698,0.5481538668840937,2.8117394410934136,2.2450397557097154e-05,,,,,tdp_proxy,47718016
lagos,scarce,chronos_cov,,3378,0.5885905124613379,0.731020739239796,0.7290382562898959,0.5502465690925562,2.822473896678749,2.7617868031989525e-05,,,,,tdp_proxy,47718016
lagos,scarce,timesfm,,3378,0.539728996488783,0.7566709370470149,0.6685175485140429,0.5695537276755602,2.921509409447934,0.00016305914237212465,,,,,tdp_proxy,231289280
lagos,scarce,timesfm_cov,,3378,0.582554083501392,0.7321798709478544,0.7215614323350318,0.5511190590388042,2.8269493086789743,0.0001723160954720192,,,,,tdp_proxy,231289280
lahore,scarce,seasonal_naive,,5563,2.328472222222222,2.546061773711619,2.11804209052249,0.5717538534366242,14.344009992741517,8.1362853692284e-10,,,,,tdp_proxy,0
lahore,scarce,lgbm_direct,,5563,0.9728350073915129,1.230410704089785,0.8849173604581373,0.27630596737150726,6.931891290646676,1.3509974272555729e-05,,,,,tdp_proxy,0
lahore,scarce,chronos,,5563,0.7438567850324843,1.094012057792956,0.6766324996206801,0.24567573976706725,6.163448212918062,2.6002362830897457e-05,,,,,tdp_proxy,47718016
lahore,scarce,chronos_cov,,5563,1.7448276981620046,2.143308564517247,1.5871430503429464,0.48130997586913066,12.07497782826618,3.002176044699607e-05,,,,,tdp_proxy,47718016
lahore,scarce,timesfm,,5563,0.8593353258238898,1.199605970656705,0.7816749423065058,0.26938833276173274,6.758343496657493,0.00016319994443822198,,,,,tdp_proxy,231289280
lahore,scarce,timesfm_cov,,5563,1.7584794535179133,2.2058176254862807,1.599561060820965,0.4953472615519713,12.427141552035383,0.00016367043921895354,,,,,tdp_proxy,231289280
lima,scarce,seasonal_naive,,5227,0.7409722222222224,1.1482776957977836,1.3695938882799499,0.6849289357442592,7.17642412199474,5.950824844249939e-10,,,,,tdp_proxy,0
lima,scarce,lgbm_direct,,5227,0.29973122523600837,0.3880496387925927,0.5540154433573132,0.23146528673928088,2.425204981820812,1.2925757437692986e-05,,,,,tdp_proxy,0
lima,scarce,chronos,,5227,0.3094988001717462,0.40106913451983645,0.5720695762034578,0.239231203803613,2.5065732985051183,2.3323477459295343e-05,,,,,tdp_proxy,47718016
lima,scarce,chronos_cov,,5227,0.6071258256196457,0.7531587385060222,1.12219567110332,0.4492469157062367,4.707037817146268,2.819303472076879e-05,,,,,tdp_proxy,47718016
lima,scarce,timesfm,,5227,0.3645829280217489,0.46843235736742417,0.6738856532195936,0.279412268629788,2.9275751686519276,0.00017512563541863022,,,,,tdp_proxy,231289280
lima,scarce,timesfm_cov,,5227,0.6475612485019209,0.8090151246767413,1.1969354607859763,0.48256433994467485,5.056125079356396,0.00016618533508840807,,,,,tdp_proxy,231289280
los_angeles,rich,seasonal_naive,,8195,5.611805555555556,7.2195000211618225,3.6188763361674594,1.2888589909165205,28.89324929955539,6.135143377361128e-10,,,,,tdp_proxy,0
los_angeles,rich,lgbm_direct,,8195,1.4852353078617102,2.039930079842897,0.9577813871223899,0.3641778816455303,8.164029112514305,1.3541639957448179e-05,,,,,tdp_proxy,0
los_angeles,rich,chronos,,8195,2.2485115634070505,3.9328362918277766,1.4499941610338136,0.702108373109928,15.73965220597537,2.5762369787116765e-05,,,,,tdp_proxy,47718016
los_angeles,rich,chronos_cov,,8195,2.273386475341622,2.7687285940900046,1.466035206874248,0.49428640923063344,11.080762556598224,3.275783680186982e-05,,,,,tdp_proxy,47718016
