city,tier,model,q,coverage,width
lagos,scarce,lgbm_direct,0.747542928728361,0.9583333333333334,1.495085857456722
lagos,scarce,chronos,1.665690231323243,0.9523809523809523,3.331380462646486
lagos,scarce,chronos_cov,0.6910193883225872,0.9166666666666666,1.3820387766451745
lagos,scarce,nas_gru,1.5514648437500007,0.9345238095238095,3.1029296875000014
lahore,scarce,seasonal_naive,5.1,0.9583333333333334,10.2
lahore,scarce,lgbm_direct,2.2466462497029944,0.9226190476190477,4.493292499405989
lahore,scarce,chronos,2.484935760498047,0.9702380952380952,4.969871520996094
lahore,scarce,chronos_cov,2.8567493750035347,0.9702380952380952,5.713498750007069
lahore,scarce,nas_gru,3.147601699829103,0.9821428571428571,6.295203399658206
lima,scarce,seasonal_naive,3.9000000000000004,0.9642857142857143,7.800000000000001
lima,scarce,lgbm_direct,0.5960132111192049,0.9464285714285714,1.1920264222384098
lima,scarce,chronos,3.0157295227050795,1.0,6.031459045410159
lima,scarce,chronos_cov,1.0082818853433864,0.9880952380952381,2.0165637706867727
lima,scarce,nas_gru,1.6393089294433594,1.0,3.2786178588867188
los_angeles,rich,seasonal_naive,6.099999999999998,0.6130952380952381,12.199999999999996
los_angeles,rich,lgbm_direct,1.617188094873221,0.7857142857142857,3.234376189746442
los_angeles,rich,chronos,2.6372097015380866,0.8095238095238095,5.274419403076173
los_angeles,rich,chronos_cov,3.006068173333322,0.9642857142857143,6.012136346666644
los_angeles,rich,nas_gru,2.4106815338134737,0.6130952380952381,4.821363067626947
madrid,rich,seasonal_naive,9.3,1.0,18.6
madrid,rich,lgbm_direct,3.0594881214635503,0.8095238095238095,6.118976242927101
madrid,rich,chronos,3.7107236862182615,0.9107142857142857,7.421447372436523
madrid,rich,chronos_cov,5.777861544144077,0.8630952380952381,11.555723088288154
madrid,rich,nas_gru,6.384576606750488,0.9940476190476191,12.769153213500976
manila,scarce,seasonal_naive,2.1999999999999993,0.9583333333333334,4.399999999999999
manila,scarce,lgbm_direct,1.3203621044880975,0.9761904761904762,2.640724208976195
manila,scarce,chronos,1.3359714508056655,0.9285714285714286,2.671942901611331
manila,scarce,chronos_cov,1.8427085709005624,0.9940476190476191,3.685417141801125
manila,scarce,nas_gru,1.4256034851074233,0.9404761904761905,2.8512069702148466
mexico_city,rich,seasonal_naive,11.4,0.9642857142857143,22.8
mexico_city,rich,lgbm_direct,1.8061861966084045,0.8511904761904762,3.612372393216809
mexico_city,rich,chronos,9.74193229675293,1.0,19.48386459350586
mexico_city,rich,chronos_cov,2.3544619705141105,0.8869047619047619,4.708923941028221
mexico_city,rich,nas_gru,7.108128166198732,0.9702380952380952,14.216256332397464
mumbai,scarce,seasonal_naive,4.699999999999999,0.9940476190476191,9.399999999999999
mumbai,scarce,lgbm_direct,2.8313361515381743,0.9821428571428571,5.662672303076349
mumbai,scarce,chronos,2.9561500549316406,0.9821428571428571,5.912300109863281
mumbai,scarce,chronos_cov,2.638947253326883,0.9642857142857143,5.277894506653766
mumbai,scarce,nas_gru,5.146167755126953,0.9285714285714286,10.292335510253906
nairobi,scarce,seasonal_naive,4.600000000000001,1.0,9.200000000000003
nairobi,scarce,lgbm_direct,1.2951885948947428,0.9226190476190477,2.5903771897894856
nairobi,scarce,chronos,2.318870925903319,0.9940476190476191,4.637741851806638
nairobi,scarce,chronos_cov,2.2233279945210533,0.9880952380952381,4.446655989042107
nairobi,scarce,nas_gru,2.4323066711425767,0.9940476190476191,4.864613342285153
new_york,rich,seasonal_naive,7.400000000000002,0.9761904761904762,14.800000000000004
new_york,rich,lgbm_direct,3.1079765359793257,0.9702380952380952,6.215953071958651
new_york,rich,chronos,4.153735351562499,0.9523809523809523,8.307470703124999
new_york,rich,chronos_cov,6.234725957312783,1.0,12.469451914625566
new_york,rich,nas_gru,4.333183288574219,1.0,8.666366577148438
paris,rich,seasonal_naive,6.199999999999999,0.9464285714285714,12.399999999999999
paris,rich,lgbm_direct,4.519834873907657,0.9761904761904762,9.039669747815314
paris,rich,chronos,4.199102878570557,0.8809523809523809,8.398205757141113
paris,rich,chronos_cov,5.15593080036347,0.9821428571428571,10.31186160072694
paris,rich,nas_gru,6.704304146766663,0.9761904761904762,13.408608293533327
santiago,rich,seasonal_naive,13.3,0.9880952380952381,26.6
santiago,rich,lgbm_direct,2.1681870886973655,0.7916666666666666,4.336374177394731
santiago,rich,chronos,9.993193054199217,0.9761904761904762,19.986386108398435
santiago,rich,chronos_cov,3.124869422923755,0.875,6.24973884584751
santiago,rich,nas_gru,5.759844589233399,0.9404761904761905,11.519689178466798
seoul,rich,seasonal_naive,7.199999999999999,0.9702380952380952,14.399999999999999
seoul,rich,lgbm_direct,2.038275789808523,1.0,4.076551579617046
seoul,rich,chronos,3.2036708831787095,1.0,6.407341766357419
seoul,rich,chronos_cov,4.851731852987285,1.0,9.70346370597457
seoul,rich,nas_gru,2.463022613525389,0.9464285714285714,4.926045227050778
sydney,rich,seasonal_naive,6.099999999999998,0.9285714285714286,12.199999999999996
sydney,rich,lgbm_direct,2.6288187899869406,0.9702380952380952,5.257637579973881
sydney,rich,chronos,4.2580600738525405,0.8392857142857143,8.516120147705081
sydney,rich,chronos_cov,3.8641902114432387,0.9345238095238095,7.728380422886477
sydney,rich,nas_gru,3.0533725738525384,0.7023809523809523,6.106745147705077
toronto,rich,seasonal_naive,9.599999999999998,1.0,19.199999999999996
toronto,rich,lgbm_direct,2.8722925996100273,0.8869047619047619,5.7445851992200545
toronto,rich,chronos,5.879219818115235,0.9107142857142857,11.75843963623047
toronto,rich,chronos_cov,8.987824678514858,0.9702380952380952,17.975649357029717
toronto,rich,nas_gru,5.746969985961915,0.9107142857142857,11.49393997192383
vienna,rich,seasonal_naive,9.199999999999996,0.9821428571428571,18.39999999999999
vienna,rich,lgbm_direct,2.6895159194473237,1.0,5.379031838894647
vienna,rich,chronos,5.429692840576173,1.0,10.859385681152347
vienna,rich,chronos_cov,3.767567421648174,1.0,7.535134843296348
vienna,rich,nas_gru,7.852462387084962,0.8630952380952381,15.704924774169925
