city,model_a,model_b,dm_stat,p_value,mean_loss_diff,better,significant_5pct
nairobi,chronos_cov,nas_gru,-2.7672661626158606,0.005966878941868544,-0.1711590637930683,chronos_cov,True
new_york,seasonal_naive,lgbm_direct,4.832047531181987,2.060841441083544e-06,1.8374575057462916,lgbm_direct,True
new_york,seasonal_naive,chronos,3.4401951835767015,0.0006547869119929495,1.5766863226890564,chronos,True
new_york,seasonal_naive,chronos_cov,2.5839849014495435,0.010189490961796851,1.0419158266261277,chronos_cov,True
new_york,seasonal_naive,nas_gru,4.352724361281823,1.7882604821279474e-05,1.5586738030115765,nas_gru,True
new_york,lgbm_direct,chronos,-1.8432260717868192,0.06617922657799102,-0.2607711830572353,lgbm_direct,False
new_york,lgbm_direct,chronos_cov,-4.39033710939197,1.5193403819592941e-05,-0.795541679120164,lgbm_direct,True
new_york,lgbm_direct,nas_gru,-1.6603015460886432,0.09778947910821015,-0.27878370273471537,lgbm_direct,False
new_york,chronos,chronos_cov,-2.519686880241898,0.012210496926973555,-0.5347704960629287,chronos,True
new_york,chronos,nas_gru,-0.08669422682794682,0.9309663597425836,-0.018012519677480087,chronos,False
new_york,chronos_cov,nas_gru,4.493960177127306,9.641175325427456e-06,0.5167579763854485,nas_gru,True
paris,seasonal_naive,lgbm_direct,2.709174870562521,0.00709179143809323,0.8163957512395487,lgbm_direct,True
paris,seasonal_naive,chronos,1.1532162963346269,0.24964376723526008,0.4347704853330339,chronos,False
paris,seasonal_naive,chronos_cov,0.9908045851393792,0.32249610760416814,0.37657524823657723,chronos_cov,False
paris,seasonal_naive,nas_gru,-0.19238050364161716,0.8475607300164142,-0.09912051402387165,seasonal_naive,False
paris,lgbm_direct,chronos,-1.4095521144744307,0.1595996227921755,-0.3816252659065147,lgbm_direct,False
paris,lgbm_direct,chronos_cov,-1.3239290098580123,0.18642928110221918,-0.4398205030029715,lgbm_direct,False
paris,lgbm_direct,nas_gru,-2.4622649485847496,0.014309180788986443,-0.9155162652634203,lgbm_direct,True
paris,chronos,chronos_cov,-0.22753086024355015,0.8201497742478471,-0.05819523709645677,chronos,False
paris,chronos,nas_gru,-2.6515503854626012,0.008393181506195398,-0.5338909993569055,chronos,True
paris,chronos_cov,nas_gru,-1.5268856230452672,0.12773302531110767,-0.47569576226044885,chronos_cov,False
santiago,seasonal_naive,lgbm_direct,6.148652240077802,2.2229786036936093e-09,3.729579231718821,lgbm_direct,True
santiago,seasonal_naive,chronos,2.617488991566178,0.009259732916330194,1.4050304849942523,chronos,True
santiago,seasonal_naive,chronos_cov,5.888435298889153,9.478455148275111e-09,3.5457690660594614,chronos_cov,True
santiago,seasonal_naive,nas_gru,4.477227814340062,1.0381891653642534e-05,2.736532363437471,nas_gru,True
santiago,lgbm_direct,chronos,-5.14759851219304,4.506690595119648e-07,-2.324548746724569,lgbm_direct,True
santiago,lgbm_direct,chronos_cov,-1.6243996217528542,0.10523101427715581,-0.1838101656593599,lgbm_direct,False
santiago,lgbm_direct,nas_gru,-3.3403570839082075,0.0009310665206770598,-0.9930468682813505,lgbm_direct,True
santiago,chronos,chronos_cov,4.945498482432398,1.2036707616685427e-06,2.1407385810652095,chronos_cov,True
santiago,chronos,nas_gru,3.1385396974137465,0.0018487644802145523,1.3315018784432187,nas_gru,True
santiago,chronos_cov,nas_gru,-2.7722171925044146,0.005878906434847046,-0.8092367026219905,chronos_cov,True
seoul,seasonal_naive,lgbm_direct,3.5945553309063953,0.0003737558579463303,1.5690402003424624,lgbm_direct,True
